Bin   #(%) accepted   #(%) rejected    # F2    # F3    # F4    # F5    # F6    # F7    # F8
  1     599( 97.2)       17(  2.8)       0       0       0       0       0       0       0
  2     591( 98.5)        9(  1.5)       0       0       0       0       0       0       0
  3     583( 99.8)        1(  0.2)       0       0       0       0       0       0       0
  4     130( 97.0)        4(  3.0)       0       0       0       0       0       0       0
  5     149( 99.3)        1(  0.7)       0       0       0       0       0       0       0
  6     164( 98.8)        2(  1.2)       0       0       0       0       0       0       0
  7     576( 98.6)        8(  1.4)       0       0       0       0       0       0       0
  8     610( 99.0)        6(  1.0)       0       0       0       0       0       0       0
  9     595( 99.2)        5(  0.8)       0       0       0       0       0       0       0
 10     164( 98.8)        2(  1.2)       0       0       0       0       0       0       0
 11     130( 97.0)        4(  3.0)       0       0       0       0       0       0       0
 12     145( 96.7)        5(  3.3)       0       0       0       0       0       0       0
____________________________________________________________________________________________________
Total  4436( 98.6)       64(  1.4)       0       0       0       0       0       0       0

