Bin   #(%) accepted   #(%) rejected    # F2    # F3    # F4    # F5    # F6    # F7    # F8
  1     546( 91.2)       53(  8.8)       0       0       0       0       0       0       0
  2     560( 96.1)       23(  3.9)       0       0       0       0       0       0       0
  3     559( 90.7)       57(  9.3)       0       0       0       0       0       0       0
  4     140( 93.3)       10(  6.7)       0       0       0       0       0       0       0
  5     160( 96.4)        6(  3.6)       0       0       0       0       0       0       0
  6     122( 91.0)       12(  9.0)       0       0       0       0       0       0       0
  7     549( 94.0)       35(  6.0)       0       0       0       0       0       0       0
  8     532( 86.4)       84( 13.6)       0       0       0       0       0       0       0
  9     594( 98.8)        7(  1.2)       0       0       0       0       0       0       0
 10     158( 95.2)        8(  4.8)       0       0       0       0       0       0       0
 11     116( 86.6)       18( 13.4)       0       0       0       0       0       0       0
 12     149( 99.3)        1(  0.7)       0       0       0       0       0       0       0
____________________________________________________________________________________________________
Total  4185( 93.0)      314(  7.0)       0       0       0       0       0       0       0

