Bin   #(%) accepted   #(%) rejected    # F2    # F3    # F4    # F5    # F6    # F7    # F8
  1     581( 99.5)        3(  0.5)       0       0       0       0       0       0       0
  2     474( 76.9)      142( 23.1)       0       0       0       0       0       0       0
  3     537( 89.5)       63( 10.5)       0       0       0       0       0       0       0
  4     163( 98.2)        3(  1.8)       0       0       0       0       0       0       0
  5     113( 84.3)       21( 15.7)       0       0       0       0       0       0       0
  6     134( 89.3)       16( 10.7)       0       0       0       0       0       0       0
  7     615( 99.8)        1(  0.2)       0       0       0       0       0       0       0
  8     583( 97.2)       17(  2.8)       0       0       0       0       0       0       0
  9     559( 95.7)       25(  4.3)       0       0       0       0       0       0       0
 10     133( 99.3)        1(  0.7)       0       0       0       0       0       0       0
 11     148( 98.7)        2(  1.3)       0       0       0       0       0       0       0
 12     158( 95.2)        8(  4.8)       0       0       0       0       0       0       0
____________________________________________________________________________________________________
Total  4198( 93.3)      302(  6.7)       0       0       0       0       0       0       0

