Bin   #(%) accepted   #(%) rejected    # F2    # F3    # F4    # F5    # F6    # F7    # F8
  1     590( 98.3)       10(  1.7)       0       0       0       0       0       0       0
  2     501( 85.9)       82( 14.1)       0       0       0       0       0       0       0
  3     565( 92.6)       45(  7.4)       0       0       0       0       0       0       0
  4     149( 99.3)        1(  0.7)       0       0       0       0       0       0       0
  5     145( 87.3)       21( 12.7)       0       0       0       0       0       0       0
  6     127( 95.5)        6(  4.5)       0       0       0       0       0       0       0
  7     584( 99.3)        4(  0.7)       0       0       0       0       0       0       0
  8     557( 91.0)       55(  9.0)       0       0       0       0       0       0       0
  9     544( 90.5)       57(  9.5)       0       0       0       0       0       0       0
 10     165( 98.8)        2(  1.2)       0       0       0       0       0       0       0
 11     113( 85.0)       20( 15.0)       0       0       0       0       0       0       0
 12     132( 88.0)       18( 12.0)       0       0       0       0       0       0       0
____________________________________________________________________________________________________
Total  4172( 92.9)      321(  7.1)       0       0       0       0       0       0       0

