Bin   #(%) accepted   #(%) rejected    # F2    # F3    # F4    # F5    # F6    # F7    # F8
  1     572( 97.9)       12(  2.1)       0       0       0       0       0       0       0
  2     286( 46.4)      330( 53.6)       0       0       0       0       0       0       0
  3     328( 54.7)      272( 45.3)       0       0       0       0       0       0       0
  4     162( 97.6)        4(  2.4)       0       0       0       0       0       0       0
  5      53( 39.6)       81( 60.4)       0       0       0       0       0       0       0
  6      72( 48.0)       78( 52.0)       0       0       0       0       0       0       0
  7     592( 98.7)        8(  1.3)       0       0       0       0       0       0       0
  8     268( 45.9)      316( 54.1)       0       0       0       0       0       0       0
  9     420( 68.2)      196( 31.8)       0       0       0       0       0       0       0
 10     148( 98.7)        2(  1.3)       0       0       0       0       0       0       0
 11      76( 45.8)       90( 54.2)       0       0       0       0       0       0       0
 12      91( 67.9)       43( 32.1)       0       0       0       0       0       0       0
____________________________________________________________________________________________________
Total  3068( 68.2)     1432( 31.8)       0       0       0       0       0       0       0

