Bin   #(%) accepted   #(%) rejected    # F2    # F3    # F4    # F5    # F6    # F7    # F8
  1      88( 14.7)      512( 85.3)       0       0       0       0       0       0       0
  2      46(  7.9)      538( 92.1)       0       0       0       0       0       0       0
  3      54(  8.8)      562( 91.2)       0       0       0       0       0       0       0
  4      22( 14.7)      128( 85.3)       0       0       0       0       0       0       0
  5      21( 12.7)      145( 87.3)       0       0       0       0       0       0       0
  6       9(  6.7)      125( 93.3)       0       0       0       0       0       0       0
  7     118( 19.2)      498( 80.8)       0       0       0       0       0       0       0
  8      95( 15.8)      505( 84.2)       0       0       0       0       0       0       0
  9     299( 51.2)      285( 48.8)       0       0       0       0       0       0       0
 10      24( 17.9)      110( 82.1)       0       0       0       0       0       0       0
 11      16( 10.7)      134( 89.3)       0       0       0       0       0       0       0
 12      85( 51.2)       81( 48.8)       0       0       0       0       0       0       0
____________________________________________________________________________________________________
Total   877( 19.5)     3623( 80.5)       0       0       0       0       0       0       0

