Bin   #(%) accepted   #(%) rejected    # F2    # F3    # F4    # F5    # F6    # F7    # F8
  1     596( 96.8)       20(  3.2)       0       0       0       0       0       0       0
  2     459( 76.5)      141( 23.5)       0       0       0       0       0       0       0
  3     452( 77.4)      132( 22.6)       0       0       0       0       0       0       0
  4     125( 93.3)        9(  6.7)       0       0       0       0       0       0       0
  5     117( 78.0)       33( 22.0)       0       0       0       0       0       0       0
  6     132( 79.5)       34( 20.5)       0       0       0       0       0       0       0
  7     493( 84.6)       90( 15.4)       0       0       0       0       0       0       0
  8     465( 75.5)      151( 24.5)       0       0       0       0       0       0       0
  9     475( 79.2)      125( 20.8)       0       0       0       0       0       0       0
 10     138( 83.1)       28( 16.9)       0       0       0       0       0       0       0
 11     101( 75.4)       33( 24.6)       0       0       0       0       0       0       0
 12     128( 85.3)       22( 14.7)       0       0       0       0       0       0       0
____________________________________________________________________________________________________
Total  3681( 81.8)      818( 18.2)       0       0       0       0       0       0       0

