Bin   #(%) accepted   #(%) rejected    # F2    # F3    # F4    # F5    # F6    # F7    # F8
  1     608( 98.7)        8(  1.3)       0       0       0       0       0       0       0
  2     480( 80.0)      120( 20.0)       0       0       0       0       0       0       0
  3     499( 85.4)       85( 14.6)       0       0       0       0       0       0       0
  4     131( 97.8)        3(  2.2)       0       0       0       0       0       0       0
  5     118( 78.7)       32( 21.3)       0       0       0       0       0       0       0
  6     130( 78.3)       36( 21.7)       0       0       0       0       0       0       0
  7     568( 97.4)       15(  2.6)       0       0       0       0       0       0       0
  8     287( 46.6)      329( 53.4)       0       0       0       0       0       0       0
  9     497( 82.8)      103( 17.2)       0       0       0       0       0       0       0
 10     165( 99.4)        1(  0.6)       0       0       0       0       0       0       0
 11      69( 51.5)       65( 48.5)       0       0       0       0       0       0       0
 12     130( 86.7)       20( 13.3)       0       0       0       0       0       0       0
____________________________________________________________________________________________________
Total  3682( 81.8)      817( 18.2)       0       0       0       0       0       0       0

