Bin   #(%) accepted   #(%) rejected    # F2    # F3    # F4    # F5    # F6    # F7    # F8
  1     558( 90.6)       58(  9.4)       0       0       0       0       0       0       0
  2     388( 64.7)      212( 35.3)       0       0       0       0       0       0       0
  3     388( 66.4)      196( 33.6)       0       0       0       0       0       0       0
  4     121( 90.3)       13(  9.7)       0       0       0       0       0       0       0
  5     105( 70.0)       45( 30.0)       0       0       0       0       0       0       0
  6     113( 68.1)       53( 31.9)       0       0       0       0       0       0       0
  7     436( 74.8)      147( 25.2)       0       0       0       0       0       0       0
  8     431( 70.0)      185( 30.0)       0       0       0       0       0       0       0
  9     421( 70.2)      179( 29.8)       0       0       0       0       0       0       0
 10     115( 69.3)       51( 30.7)       0       0       0       0       0       0       0
 11      91( 67.9)       43( 32.1)       0       0       0       0       0       0       0
 12     114( 76.0)       36( 24.0)       0       0       0       0       0       0       0
____________________________________________________________________________________________________
Total  3281( 72.9)     1218( 27.1)       0       0       0       0       0       0       0

