Bin   #(%) accepted   #(%) rejected    # F2    # F3    # F4    # F5    # F6    # F7    # F8
  1     530( 88.3)       70( 11.7)       0       0       0       0       0       0       0
  2     380( 65.2)      203( 34.8)       0       0       0       0       0       0       0
  3     391( 64.1)      219( 35.9)       0       0       0       0       0       0       0
  4     137( 91.3)       13(  8.7)       0       0       0       0       0       0       0
  5     110( 66.3)       56( 33.7)       0       0       0       0       0       0       0
  6      85( 63.9)       48( 36.1)       0       0       0       0       0       0       0
  7     556( 94.6)       32(  5.4)       0       0       0       0       0       0       0
  8     399( 65.2)      213( 34.8)       0       0       0       0       0       0       0
  9     423( 70.4)      178( 29.6)       0       0       0       0       0       0       0
 10     161( 96.4)        6(  3.6)       0       0       0       0       0       0       0
 11      70( 52.6)       63( 47.4)       0       0       0       0       0       0       0
 12      99( 66.0)       51( 34.0)       0       0       0       0       0       0       0
____________________________________________________________________________________________________
Total  3341( 74.4)     1152( 25.6)       0       0       0       0       0       0       0

